CNO,START,END,ORGAN,CANCER,CANCER_TYPE
1,31977063,31982479,kidney,carcinoma,clear_cell_renal_cell_carcinoma
1,32084904,33068754,pancreas,carcinoma,NS
1,32372026,36629312,pancreas,carcinoma,NS
1,32456015,32950002,ovary,carcinoma,serous_carcinoma
1,32621289,35283939,ovary,carcinoma,serous_carcinoma
1,32650658,32728677,lung,carcinoma,adenocarcinoma
1,32759048,62805586,ovary,carcinoma,serous_carcinoma
1,32878909,33492058,ovary,carcinoma,serous_carcinoma
1,32883143,33040474,lung,carcinoma,squamous_cell_carcinoma
1,33070778,33367598,pancreas,carcinoma,NS
1,33151636,33918337,large_intestine,carcinoma,adenocarcinoma
1,33226660,33226660,ovary,carcinoma,serous_carcinoma
1,33368184,34533702,pancreas,carcinoma,NS
1,33609211,33614162,large_intestine,carcinoma,adenocarcinoma
1,33610468,35058101,pancreas,carcinoma,NS
1,33702965,33833704,large_intestine,carcinoma,adenocarcinoma
1,33794931,33904609,central_nervous_system,glioma,astrocytoma_Grade_IV
1,34007351,34477075,endometrium,carcinoma,endometrioid_carcinoma
1,34013297,34036479,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
1,34035515,34044616,ovary,carcinoma,serous_carcinoma
1,34080762,34577170,lung,carcinoma,squamous_cell_carcinoma
1,34149074,34157584,cervix,carcinoma,squamous_cell_carcinoma
1,34213387,34383554,endometrium,carcinoma,endometrioid_carcinoma
1,34220381,34671028,ovary,carcinoma,serous_carcinoma
1,34271868,34325488,pancreas,carcinoma,NS
1,34274794,34307730,large_intestine,carcinoma,adenocarcinoma
1,34301429,34308305,breast,carcinoma,NS
1,34353184,34533702,pancreas,carcinoma,NS
1,34440316,34666285,urinary_tract,carcinoma,NS
1,34541724,34663180,pancreas,carcinoma,NS
1,34551603,35014972,endometrium,carcinoma,endometrioid_carcinoma
1,34663208,35378934,pancreas,carcinoma,NS
1,34671355,35071730,ovary,carcinoma,serous_carcinoma
1,34682762,34986348,ovary,carcinoma,serous_carcinoma
1,34902439,37525676,ovary,carcinoma,serous_carcinoma
1,34951596,37182396,ovary,carcinoma,serous_carcinoma
1,34964354,35314841,ovary,carcinoma,serous_carcinoma
1,35069285,35378934,pancreas,carcinoma,NS
1,35072178,35783333,ovary,carcinoma,serous_carcinoma
1,35118545,38766298,ovary,carcinoma,serous_carcinoma
1,35255586,35413198,endometrium,carcinoma,endometrioid_carcinoma
1,35261405,36807170,pancreas,carcinoma,NS
1,35262035,36717298,pancreas,carcinoma,NS
1,35299572,38019747,pancreas,carcinoma,NS
1,35304141,35328245,endometrium,carcinoma,endometrioid_carcinoma
1,35312429,36629312,pancreas,carcinoma,NS
1,35379119,35765239,pancreas,carcinoma,NS
1,35379119,36787294,pancreas,carcinoma,NS
1,35411601,35514777,large_intestine,carcinoma,adenocarcinoma
1,35416760,36818892,breast,carcinoma,NS
1,35441614,35452986,pancreas,carcinoma,NS
1,35548858,35850478,ovary,carcinoma,serous_carcinoma
1,35644272,35656064,pancreas,carcinoma,NS
1,35656664,48700325,pancreas,carcinoma,NS
1,35703557,35901354,breast,carcinoma,NS
1,35753637,36316922,ovary,carcinoma,serous_carcinoma
1,35756515,39495410,ovary,carcinoma,serous_carcinoma
1,35771092,37959470,pancreas,carcinoma,NS
1,35783959,43871592,ovary,carcinoma,serous_carcinoma
1,35808058,36569919,lung,carcinoma,adenocarcinoma
1,35852721,36000875,ovary,carcinoma,serous_carcinoma
1,36009394,36068402,ovary,carcinoma,serous_carcinoma
1,36027711,38766035,ovary,carcinoma,serous_carcinoma
1,36071086,36129065,ovary,carcinoma,serous_carcinoma
1,36116743,36569919,ovary,carcinoma,serous_carcinoma
1,36143457,37075963,ovary,carcinoma,serous_carcinoma
1,36162793,36647518,endometrium,carcinoma,endometrioid_carcinoma
1,36242894,39217732,ovary,carcinoma,serous_carcinoma
1,36317041,37448631,ovary,carcinoma,serous_carcinoma
1,36339688,36556926,ovary,carcinoma,serous_carcinoma
1,36361486,37928447,ovary,carcinoma,serous_carcinoma
1,36524523,37327225,pancreas,carcinoma,NS
1,36577945,37767014,ovary,carcinoma,serous_carcinoma
1,36577945,37176009,ovary,carcinoma,serous_carcinoma
1,36577945,36654637,large_intestine,carcinoma,adenocarcinoma
1,36577945,37302038,lung,carcinoma,adenocarcinoma
1,36581978,36647518,large_intestine,carcinoma,adenocarcinoma
1,36594570,36647518,large_intestine,carcinoma,adenocarcinoma
1,36636835,37939173,pancreas,carcinoma,NS
1,36789546,40560399,pancreas,carcinoma,NS
1,36857867,36994379,pancreas,carcinoma,NS
1,36860826,36990158,pancreas,carcinoma,NS
1,36897177,38803904,lung,carcinoma,squamous_cell_carcinoma
1,36962447,37058354,endometrium,carcinoma,endometrioid_carcinoma
1,37060560,37232519,endometrium,carcinoma,endometrioid_carcinoma
1,37076092,38239629,ovary,carcinoma,serous_carcinoma
1,37102509,37430266,pancreas,carcinoma,NS
1,37110930,37226851,large_intestine,carcinoma,adenocarcinoma
1,37136423,37324080,ovary,carcinoma,serous_carcinoma
1,37182396,37364984,ovary,carcinoma,serous_carcinoma
1,37182486,44448795,ovary,carcinoma,serous_carcinoma
1,37277943,37569971,ovary,carcinoma,serous_carcinoma
1,37302347,37892550,lung,carcinoma,adenocarcinoma
1,37333860,42950208,pancreas,carcinoma,NS
1,37430810,37956036,pancreas,carcinoma,NS
1,37525722,39282753,ovary,carcinoma,serous_carcinoma
1,37690798,37773050,large_intestine,carcinoma,adenocarcinoma
1,37690798,37754249,endometrium,carcinoma,endometrioid_carcinoma
1,37742887,38160610,ovary,carcinoma,serous_carcinoma
1,37782874,38391034,ovary,carcinoma,serous_carcinoma
1,37855871,37885161,breast,carcinoma,NS
1,37861046,39393730,breast,carcinoma,NS
1,37892624,37949978,lung,carcinoma,adenocarcinoma
1,37902331,39256630,ovary,carcinoma,serous_carcinoma
1,37928699,40394354,ovary,carcinoma,serous_carcinoma
1,37933351,38590013,ovary,carcinoma,serous_carcinoma
1,37941662,41346080,pancreas,carcinoma,NS
1,37956114,38051585,pancreas,carcinoma,NS
1,37959499,37996750,pancreas,carcinoma,NS
1,37999227,39340607,pancreas,carcinoma,NS
1,38051991,38181843,pancreas,carcinoma,NS
1,38115960,38810143,ovary,carcinoma,serous_carcinoma
1,38160610,38254611,breast,carcinoma,NS
1,38184881,38199542,pancreas,carcinoma,NS
1,38184881,38189142,pancreas,carcinoma,NS
1,38189618,39438889,pancreas,carcinoma,NS
1,38203359,38300240,large_intestine,carcinoma,adenocarcinoma
1,38204361,38275802,large_intestine,carcinoma,adenocarcinoma
1,38207229,38275802,large_intestine,carcinoma,adenocarcinoma
1,38211141,38281206,large_intestine,carcinoma,adenocarcinoma
1,38211141,38275802,large_intestine,carcinoma,adenocarcinoma
1,38279987,38456106,pancreas,carcinoma,NS
1,38279987,40468968,breast,carcinoma,NS
1,38420632,38706465,pancreas,carcinoma,NS
1,38462877,38715353,pancreas,carcinoma,NS
1,38462877,38527331,pancreas,carcinoma,NS
1,38520286,41200388,lung,carcinoma,squamous_cell_carcinoma
1,38528881,39047419,ovary,carcinoma,serous_carcinoma
1,38584032,38965095,ovary,carcinoma,serous_carcinoma
1,38590013,38706465,ovary,carcinoma,serous_carcinoma
1,38592799,39012880,ovary,carcinoma,serous_carcinoma
1,38644261,39075168,pancreas,carcinoma,NS
1,38679381,38736874,ovary,carcinoma,serous_carcinoma
1,38706639,39395883,ovary,carcinoma,serous_carcinoma
1,38766298,40090090,ovary,carcinoma,serous_carcinoma
1,38804339,39054557,lung,carcinoma,squamous_cell_carcinoma
1,38813957,41218304,ovary,carcinoma,serous_carcinoma
1,38841191,40408813,ovary,carcinoma,serous_carcinoma
1,38877429,40114624,ovary,carcinoma,serous_carcinoma
1,38879974,39145811,ovary,carcinoma,serous_carcinoma
1,38939509,39213604,ovary,carcinoma,serous_carcinoma
1,38967983,39213604,ovary,carcinoma,serous_carcinoma
1,39048725,39279324,ovary,carcinoma,serous_carcinoma
1,39059003,39293847,lung,carcinoma,squamous_cell_carcinoma
1,39065453,39079244,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
1,39145901,40039611,ovary,carcinoma,serous_carcinoma
1,39162558,40981541,ovary,carcinoma,serous_carcinoma
1,39213862,41049437,ovary,carcinoma,serous_carcinoma
1,39213862,42352456,ovary,carcinoma,serous_carcinoma
1,39216646,41541764,breast,carcinoma,ductal_carcinoma
1,39217732,40735841,large_intestine,carcinoma,adenocarcinoma
1,39217894,41218304,ovary,carcinoma,serous_carcinoma
1,39245497,42002738,ovary,carcinoma,serous_carcinoma
1,39250964,40490289,pancreas,carcinoma,NS
1,39258674,41702030,ovary,carcinoma,serous_carcinoma
1,39258674,43621759,pancreas,carcinoma,NS
1,39279767,39943453,ovary,carcinoma,serous_carcinoma
1,39285113,40829628,ovary,carcinoma,serous_carcinoma
1,39299306,40246984,lung,carcinoma,squamous_cell_carcinoma
1,39302725,39912885,endometrium,carcinoma,endometrioid_carcinoma
1,39339256,40747322,lung,carcinoma,adenocarcinoma
1,39340862,39340862,pancreas,carcinoma,NS
1,39347575,39406644,pancreas,carcinoma,NS
1,39383166,44085231,ovary,carcinoma,serous_carcinoma
1,39396070,41774354,ovary,carcinoma,serous_carcinoma
1,39406644,41086224,urinary_tract,carcinoma,NS
1,39413236,40998811,pancreas,carcinoma,NS
1,39439472,40173018,pancreas,carcinoma,NS
1,39447322,41637308,ovary,carcinoma,serous_carcinoma
1,39497450,41666747,ovary,carcinoma,serous_carcinoma
1,39511058,39590824,pancreas,carcinoma,NS
1,39534703,40152629,urinary_tract,carcinoma,NS
1,39579425,39775316,ovary,carcinoma,serous_carcinoma
1,39581931,40051616,pancreas,carcinoma,NS
1,39586339,40930155,urinary_tract,carcinoma,NS
1,39589999,40097136,pancreas,carcinoma,NS
1,39591141,39644067,pancreas,carcinoma,NS
1,39605341,42838923,ovary,carcinoma,serous_carcinoma
1,39679685,41315376,ovary,carcinoma,serous_carcinoma
1,39699155,40307420,lung,carcinoma,squamous_cell_carcinoma
1,39759920,40994090,lung,carcinoma,squamous_cell_carcinoma
1,39844949,39882001,pancreas,carcinoma,NS
1,39857192,40412898,ovary,carcinoma,serous_carcinoma
1,39865458,39882001,pancreas,carcinoma,NS
1,39906659,40004852,lung,carcinoma,adenocarcinoma
1,39944391,40624448,ovary,carcinoma,serous_carcinoma
1,39944391,46265253,ovary,carcinoma,serous_carcinoma
1,39952745,39966718,pancreas,carcinoma,NS
1,39970216,40792578,endometrium,carcinoma,endometrioid_carcinoma
1,39972874,40036669,pancreas,carcinoma,NS
1,40006715,40539825,lung,carcinoma,adenocarcinoma
1,40027464,40412898,lung,carcinoma,squamous_cell_carcinoma
1,40039707,41849886,ovary,carcinoma,serous_carcinoma
1,40090090,40166859,large_intestine,carcinoma,adenocarcinoma
1,40104461,40154634,large_intestine,carcinoma,adenocarcinoma
1,40104584,40154634,lung,carcinoma,squamous_cell_carcinoma
1,40152676,41315376,urinary_tract,carcinoma,NS
1,40166105,40255872,pancreas,carcinoma,NS
1,40176412,40483833,pancreas,carcinoma,NS
1,40203722,40462662,pancreas,carcinoma,NS
1,40251354,40650789,lung,carcinoma,squamous_cell_carcinoma
1,40289426,42668743,endometrium,carcinoma,endometrioid_carcinoma
1,40308017,40644736,lung,carcinoma,squamous_cell_carcinoma
1,40336273,41375120,ovary,carcinoma,serous_carcinoma
1,40395169,41085609,ovary,carcinoma,serous_carcinoma
1,40416849,40969063,ovary,carcinoma,serous_carcinoma
1,40481816,41925050,urinary_tract,carcinoma,NS
1,40483893,41008442,pancreas,carcinoma,NS
1,40490164,40724068,pancreas,carcinoma,NS
1,40515277,40525756,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
1,40539228,40736487,ovary,carcinoma,serous_carcinoma
1,40560831,47280927,pancreas,carcinoma,NS
1,40636579,43952331,lung,carcinoma,adenocarcinoma
1,40652635,40891380,lung,carcinoma,squamous_cell_carcinoma
1,40715643,40939892,large_intestine,carcinoma,adenocarcinoma
1,40815533,41617951,ovary,carcinoma,serous_carcinoma
1,40821498,42815174,large_intestine,NS,NS
1,40837481,42695198,ovary,carcinoma,serous_carcinoma
1,40847491,44356142,lung,carcinoma,squamous_cell_carcinoma
1,40883095,43044362,ovary,carcinoma,serous_carcinoma
1,40898744,40939892,large_intestine,carcinoma,adenocarcinoma
1,40939613,40952461,endometrium,carcinoma,endometrioid_carcinoma
1,40944460,41059918,large_intestine,carcinoma,adenocarcinoma
1,40955156,41059918,large_intestine,carcinoma,adenocarcinoma
1,40969664,43456466,ovary,carcinoma,serous_carcinoma
1,40984980,41610087,ovary,carcinoma,serous_carcinoma
1,40998902,41021036,pancreas,carcinoma,NS
1,41010378,41036886,pancreas,carcinoma,NS
1,41013016,41054113,liver,carcinoma,hepatocellular_carcinoma
1,41032059,42042317,pancreas,carcinoma,NS
1,41039001,41730196,pancreas,carcinoma,NS
1,41050493,41725616,ovary,carcinoma,serous_carcinoma
1,41072684,41795585,NS,NS,NS
1,41085926,42363238,ovary,carcinoma,serous_carcinoma
1,41115178,41172539,endometrium,carcinoma,endometrioid_carcinoma
1,41186761,41657655,endometrium,carcinoma,endometrioid_carcinoma
1,41222889,43369687,ovary,carcinoma,serous_carcinoma
1,41231685,41264808,large_intestine,carcinoma,adenocarcinoma
1,41297411,41425927,pancreas,carcinoma,NS
1,41315679,42470274,ovary,carcinoma,serous_carcinoma
1,41315679,41702186,urinary_tract,carcinoma,NS
1,41346428,42482032,pancreas,carcinoma,NS
1,41411249,41490831,ovary,carcinoma,serous_carcinoma
1,41615358,41931751,ovary,carcinoma,serous_carcinoma
1,41619894,42244889,ovary,carcinoma,serous_carcinoma
1,41666929,43785768,ovary,carcinoma,serous_carcinoma
1,41702186,41717146,ovary,carcinoma,serous_carcinoma
1,41705018,42220624,urinary_tract,carcinoma,NS
1,41725702,42116290,ovary,carcinoma,serous_carcinoma
1,41743121,42469260,pancreas,carcinoma,NS
1,41749310,42228727,ovary,carcinoma,serous_carcinoma
1,41775255,42798577,ovary,carcinoma,serous_carcinoma
1,41794043,41829993,ovary,carcinoma,serous_carcinoma
1,41822753,41856548,large_intestine,carcinoma,adenocarcinoma
1,41829633,41863990,large_intestine,carcinoma,adenocarcinoma
1,41850182,41989628,ovary,carcinoma,serous_carcinoma
1,41904021,44014573,ovary,carcinoma,serous_carcinoma
1,41932851,42814643,ovary,carcinoma,serous_carcinoma
1,41990867,42250012,pancreas,carcinoma,NS
1,41991427,42194069,ovary,carcinoma,serous_carcinoma
1,42024026,43299121,breast,carcinoma,NS
1,42046613,42641625,pancreas,carcinoma,NS
1,42056536,43400875,ovary,carcinoma,serous_carcinoma
1,42117371,42470941,ovary,carcinoma,serous_carcinoma
1,42196291,42691278,ovary,carcinoma,serous_carcinoma
1,42246509,43154201,ovary,carcinoma,serous_carcinoma
1,42371414,43468555,breast,carcinoma,NS
1,42420244,43682461,urinary_tract,carcinoma,NS
1,42470274,44672196,pancreas,carcinoma,NS
1,42471874,43035250,ovary,carcinoma,serous_carcinoma
1,42484367,47651494,pancreas,carcinoma,NS
1,42615642,42651251,pancreas,carcinoma,NS
1,42644770,45237119,pancreas,carcinoma,NS
1,42673017,43299121,endometrium,carcinoma,endometrioid_carcinoma
1,42695722,44143325,ovary,carcinoma,serous_carcinoma
1,42769960,43652729,ovary,carcinoma,serous_carcinoma
1,42806191,42828774,ovary,carcinoma,serous_carcinoma
1,42815174,43935364,ovary,carcinoma,serous_carcinoma
1,42831909,42917445,ovary,carcinoma,serous_carcinoma
1,42842062,44226657,ovary,carcinoma,serous_carcinoma
1,42916544,43000630,pancreas,carcinoma,NS
1,42920326,43809085,ovary,carcinoma,serous_carcinoma
1,42952214,43058053,ovary,carcinoma,serous_carcinoma
1,43042125,43314764,ovary,carcinoma,serous_carcinoma
1,43085442,43243494,large_intestine,carcinoma,adenocarcinoma
1,43132613,43291405,endometrium,carcinoma,endometrioid_carcinoma
1,43154492,43456623,ovary,carcinoma,serous_carcinoma
1,43269895,43559428,ovary,carcinoma,serous_carcinoma
1,43299536,43796587,breast,carcinoma,NS
1,43299536,43337867,endometrium,carcinoma,endometrioid_carcinoma
1,43315858,43667655,ovary,carcinoma,serous_carcinoma
1,43337072,43700140,pancreas,carcinoma,NS
1,43341520,44921384,endometrium,carcinoma,endometrioid_carcinoma
1,43347079,43796587,ovary,carcinoma,serous_carcinoma
1,43373330,44647380,ovary,carcinoma,serous_carcinoma
1,43396872,43398101,endometrium,carcinoma,endometrioid_carcinoma
1,43401438,44952582,ovary,carcinoma,serous_carcinoma
1,43411596,43764444,endometrium,carcinoma,endometrioid_carcinoma
1,43460011,43764681,ovary,carcinoma,serous_carcinoma
1,43587725,43779869,pancreas,carcinoma,NS
1,43622560,45483357,pancreas,carcinoma,NS
1,43682486,43750795,urinary_tract,carcinoma,NS
1,43704656,43803944,ovary,carcinoma,serous_carcinoma
1,43774437,44571545,ovary,carcinoma,serous_carcinoma
1,43786004,46041100,ovary,carcinoma,serous_carcinoma
1,43797620,44803847,breast,carcinoma,NS
1,44030707,45054866,ovary,carcinoma,serous_carcinoma
1,44071546,45267387,breast,carcinoma,NS
1,44226657,46505054,ovary,carcinoma,serous_carcinoma
1,44228016,44423705,ovary,carcinoma,serous_carcinoma
1,44389959,44455613,large_intestine,carcinoma,adenocarcinoma
1,44390392,44459385,large_intestine,carcinoma,adenocarcinoma
1,44391288,44459385,large_intestine,carcinoma,adenocarcinoma
1,44575934,44961857,ovary,carcinoma,serous_carcinoma
1,44674082,44709218,pancreas,carcinoma,NS
1,44780322,46804490,lung,carcinoma,adenocarcinoma
1,44923598,45804050,endometrium,carcinoma,endometrioid_carcinoma
1,44952692,45774717,ovary,carcinoma,serous_carcinoma
1,44963065,45195080,ovary,carcinoma,serous_carcinoma
1,44991278,44998464,urinary_tract,carcinoma,NS
1,45056293,48221045,ovary,carcinoma,serous_carcinoma
1,45076660,45161845,pancreas,carcinoma,NS
1,45153116,45223643,large_intestine,carcinoma,adenocarcinoma
1,45169010,45351323,pancreas,carcinoma,NS
1,45241285,45400653,pancreas,carcinoma,NS
1,45291908,45295911,pancreas,carcinoma,NS
1,45368728,45800138,ovary,carcinoma,serous_carcinoma
1,45385346,45474925,ovary,carcinoma,serous_carcinoma
1,45400827,45504720,pancreas,carcinoma,NS
1,45494750,46406767,pancreas,carcinoma,NS
1,45506964,46125880,pancreas,carcinoma,NS
1,45569347,45716285,pancreas,carcinoma,NS
1,45574475,45699200,pancreas,carcinoma,NS
1,45622563,45785123,endometrium,carcinoma,endometrioid_carcinoma
1,45703978,47281027,pancreas,carcinoma,NS
1,45781647,45913843,ovary,carcinoma,serous_carcinoma
1,45800156,46804490,ovary,carcinoma,serous_carcinoma
1,45973928,46182670,pancreas,carcinoma,NS
1,46009536,56247216,pancreas,carcinoma,NS
1,46077918,46085879,large_intestine,carcinoma,adenocarcinoma
1,46126179,46126179,pancreas,carcinoma,NS
1,46126854,46465662,pancreas,carcinoma,NS
1,46255004,46494395,ovary,carcinoma,serous_carcinoma
1,46272908,46278707,lung,carcinoma,adenocarcinoma
1,46411146,47717238,pancreas,carcinoma,NS
1,46476587,47080741,pancreas,carcinoma,NS
1,46505147,46969196,ovary,carcinoma,serous_carcinoma
1,46632426,48999768,ovary,carcinoma,serous_carcinoma
1,46677918,48700325,pancreas,carcinoma,NS
1,46901546,47092517,pancreas,carcinoma,NS
1,46913300,47002889,pancreas,carcinoma,NS
1,46989472,47007844,large_intestine,carcinoma,adenocarcinoma
1,47068474,47141718,pancreas,carcinoma,NS
1,47084864,47265665,pancreas,carcinoma,NS
1,47255603,47594935,pancreas,carcinoma,NS
1,47263223,47705139,pancreas,carcinoma,NS
1,47265677,47305191,pancreas,carcinoma,NS
1,47281027,47873684,pancreas,carcinoma,NS
1,47281183,47850737,pancreas,carcinoma,NS
1,47300656,48915570,NS,NS,NS
1,47309265,47309265,pancreas,carcinoma,NS
1,47326062,47906338,pancreas,carcinoma,NS
1,47533630,47751017,ovary,carcinoma,serous_carcinoma
1,47651615,47656998,pancreas,carcinoma,NS
1,47654345,47656998,pancreas,carcinoma,NS
1,47657141,53527132,pancreas,carcinoma,NS
1,47687301,47923551,large_intestine,carcinoma,adenocarcinoma
1,47695315,47848611,pancreas,carcinoma,NS
1,47718318,47844464,pancreas,carcinoma,NS
1,47776820,47924784,large_intestine,carcinoma,adenocarcinoma
1,47850608,48708228,pancreas,carcinoma,NS
1,47854187,48123748,pancreas,carcinoma,NS
